"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.785045737609878,0.38,0.103,0,"17","WDR18"
0,0.721659717713216,0.444,0.167,0,"17","CTA-29F11.1"
0,1.04397105024953,0.355,0.078,0,"17","TPMT"
0,0.320078164607636,0.463,0.187,0,"17","H1FX"
0,0.51250297326163,0.977,0.701,0,"17","SUB1"
0,0.642853996548791,0.379,0.103,0,"17","PPIP5K2"
0,0.514089059007718,0.425,0.149,0,"17","RALA"
0,0.630987676075586,0.405,0.129,0,"17","CHMP4B"
0,0.49513635637043,0.347,0.071,0,"17","AFF3"
0,1.08326119213421,0.355,0.079,0,"17","HRH2"
0,0.264843019038048,0.478,0.202,0,"17","NXT1"
0,0.419453128277393,0.42,0.145,0,"17","NDUFA8"
0,1.34275526086095,0.342,0.067,0,"17","APOBR"
0,1.07803383776094,0.355,0.08,0,"17","ATP6V1A"
0,4.42886745204162,0.281,0.007,0,"17","CACNA2D3"
0,0.251707249787948,0.457,0.183,0,"17","DIAPH1"
0,0.278080555616236,0.441,0.167,0,"17","CNOT8"
0,0.46250553608576,0.41,0.136,0,"17","TCERG1"
0,2.29840699131423,0.303,0.029,0,"17","BAIAP2"
0,0.478256680833242,0.406,0.133,0,"17","NOTCH2"
0,1.38103378565134,0.338,0.065,0,"17","SH3TC1"
0,0.574921744828434,0.406,0.134,0,"17","CSRP1"
0,0.37342466458574,0.425,0.153,0,"17","ARL8B"
0,0.330728447279008,0.43,0.159,0,"17","SCPEP1"
0,2.67611827065925,0.293,0.022,0,"17","NREP"
0,0.441045890761713,0.398,0.128,0,"17","CEP350"
0,1.18832716691529,0.335,0.065,0,"17","NLRP3"
0,0.842697963857461,0.363,0.093,0,"17","SLC12A7"
0,0.823216559524374,0.365,0.095,0,"17","ATG101"
0,0.597134565625829,0.38,0.11,0,"17","SLC16A3"
0,0.31283566289151,0.405,0.136,0,"17","UBE2F"
0,0.407869871406027,0.421,0.152,0,"17","QARS"
0,0.703666130526555,0.373,0.104,0,"17","COL4A3BP"
0,0.34821889035009,0.412,0.144,0,"17","WAPL"
0,0.331459071983476,0.434,0.166,0,"17","TMEM205"
0,1.40504210502188,0.319,0.052,0,"17","ANTXR2"
0,0.711116109318281,0.391,0.124,0,"17","MID1IP1"
0,0.330219958476004,0.421,0.154,0,"17","UBA1"
0,0.671807894865268,0.366,0.099,0,"17","NME1"
0,0.309864406083271,0.415,0.148,0,"17","IL10RB"
0,0.375554492867193,0.407,0.141,0,"17","STX12"
0,0.672928003762732,0.382,0.116,0,"17","PRKAG1"
0,0.495943221667184,0.398,0.132,0,"17","PPP4R3A"
0,0.582369277361119,0.379,0.113,0,"17","VPS25"
0,0.57722555084552,0.391,0.125,0,"17","ARHGAP27"
0,1.58230956251695,0.321,0.055,0,"17","RASGRP4"
0,0.333061904298396,0.415,0.15,0,"17","UBE2E1"
0,0.479419931665725,0.391,0.126,0,"17","DNAJB11"
0,0.472811880595392,0.393,0.128,0,"17","RPL26L1"
0,0.660158125229433,0.405,0.14,0,"17","IER3"
0,0.433814896519801,0.384,0.119,0,"17","TBXAS1"
0,0.37778650064166,0.415,0.15,0,"17","DNAJC3"
0,0.384891514199066,0.434,0.17,0,"17","PFDN6"
0,0.274172529390254,0.433,0.169,0,"17","CAPRIN1"
0,0.4839428059731,0.384,0.121,0,"17","ZNF593"
0,0.471122459518456,0.506,0.243,0,"17","MARCKSL1"
0,0.293407281103318,0.424,0.161,0,"17","NFYC"
0,0.597070514949515,0.384,0.121,0,"17","MTX1"
0,0.361393959299378,0.401,0.138,0,"17","ACYP2"
0,0.71458708501732,0.363,0.1,0,"17","RRBP1"
0,0.345607864377361,0.406,0.143,0,"17","DDX27"
0,0.322901681060305,0.419,0.157,0,"17","MAD2L2"
0,0.576564028619515,0.37,0.108,0,"17","KLF9"
0,1.25279681921218,0.335,0.073,0,"17","TCTN3"
0,0.618184957719102,0.361,0.099,0,"17","DNM1L"
0,0.755186858145027,0.36,0.098,0,"17","EEA1"
0,0.846302958642654,0.361,0.099,0,"17","HAUS4"
0,0.614883919852352,0.361,0.099,0,"17","ASGR1"
0,0.350027440774669,0.416,0.154,0,"17","A1BG"
0,0.840258312616031,0.347,0.085,0,"17","RBM47"
0,1.12763822551615,0.332,0.071,0,"17","CXCL16"
0,0.817677374263282,0.364,0.103,0,"17","PPP1R9B"
0,0.817933673009081,0.358,0.097,0,"17","GALK1"
0,0.384802930442109,0.399,0.139,0,"17","UROD"
0,1.12022055273349,0.327,0.067,0,"17","SLC8A1"
0,0.287495670304184,0.424,0.164,0,"17","EIF4E"
0,1.10917516450004,0.338,0.078,0,"17","FUCA2"
0,0.63231402246082,0.359,0.099,0,"17","ACSL5"
0,0.615519592660695,0.363,0.103,0,"17","CHP1"
0,0.595345920362735,0.37,0.111,0,"17","NCSTN"
0,1.6969945938249,0.305,0.046,0,"17","CARD9"
0,0.4098895912017,0.982,0.723,0,"17","IER2"
0,0.28292301551361,0.296,0.038,0,"17","ATP1B1"
0,1.20325095152568,0.324,0.066,0,"17","SLC12A9"
0,0.615412405293113,0.375,0.117,0,"17","BTAF1"
0,0.695970260832391,0.355,0.097,0,"17","MAP2K1"
0,0.470871034771128,0.382,0.124,0,"17","MKKS"
0,0.664245483088197,0.37,0.113,0,"17","NUDT3"
0,1.53288480931344,0.305,0.048,0,"17","CYFIP1"
0,0.689935308272071,0.364,0.107,0,"17","THOC6"
0,0.427641629143235,0.358,0.101,0,"17","FAM110A"
0,0.507840466598152,0.383,0.126,0,"17","AP2A1"
0,0.678471550794209,0.356,0.1,0,"17","SCLT1"
0,1.39140893067072,0.318,0.062,0,"17","ZMIZ1"
0,2.38068254911518,0.284,0.028,0,"17","ARHGAP31"
0,0.266619376153285,0.416,0.161,0,"17","ARID1A"
0,1.47075884944238,0.309,0.054,0,"17","MIR181A1HG"
0,0.318058942458457,0.402,0.147,0,"17","TBC1D5"
0,0.3354107471386,0.379,0.124,0,"17","TMEM154"
0,0.470792027212454,0.393,0.138,0,"17","NUFIP2"
0,1.18484074368101,0.319,0.064,0,"17","ADAP2"
0,0.454386091312154,0.384,0.129,0,"17","LSM12"
0,0.719273678963949,0.365,0.11,0,"17","EXOSC5"
0,0.695599238173908,0.352,0.098,0,"17","WDR77"
0,0.340622892519662,0.985,0.731,0,"17","COX5B"
0,0.253520648548811,0.408,0.154,0,"17","MRPS33"
0,3.05874513344524,0.277,0.023,0,"17","SLC37A2"
0,0.255265185750003,0.415,0.161,0,"17","NDUFA9"
0,0.377445112376951,0.968,0.714,0,"17","PPIB"
0,0.684506219315005,0.994,0.74,0,"17","CYBA"
0,0.346880726962457,0.396,0.142,0,"17","SPOP"
0,0.698666520963061,0.388,0.134,0,"17","CTB-31O20.2"
0,0.557220056648693,0.369,0.115,0,"17","MKL1"
0,0.443802384121352,0.392,0.139,0,"17","MRPL37"
0,0.652327519973738,0.393,0.14,0,"17","OXCT1"
0,1.1077916709709,0.314,0.061,0,"17","OSCAR"
0,1.71080721062098,0.288,0.036,0,"17","PTGS2"
0,0.505538965963761,0.347,0.095,0,"17","DERA"
0,1.22928514341128,0.316,0.064,0,"17","LACTB"
0,0.338475316770883,0.412,0.16,0,"17","MOB3A"
0,0.79104366428141,0.34,0.089,0,"17","GNL2"
0,0.316752216863172,0.383,0.132,0,"17","SDCCAG8"
0,0.264606047974266,0.397,0.146,0,"17","COPB2"
0,0.980824297712563,0.294,0.043,0,"17","LGMN"
0,1.21348188920198,0.312,0.061,0,"17","G6PC3"
0,0.795573427316899,0.352,0.101,0,"17","SCAMP4"
0,1.33032202402929,0.31,0.06,0,"17","UBAC1"
0,0.81754790540109,0.338,0.088,0,"17","KDM2B"
0,1.0353011219006,0.324,0.074,0,"17","BCL3"
0,0.622401082753059,0.344,0.094,0,"17","MRPS28"
0,0.276073984803514,0.396,0.147,0,"17","EPRS"
0,1.58687223014429,0.299,0.05,0,"17","SRD5A1"
0,0.547162645744642,0.355,0.106,0,"17","HSD17B12"
0,0.325444807386183,0.399,0.151,0,"17","OAS1"
0,2.08749189935031,0.279,0.031,0,"17","TTYH2"
0,0.324486894769738,0.981,0.733,0,"17","SERP1"
0,1.11278908519947,0.997,0.749,0,"17","ARPC1B"
0,0.577571698600697,0.363,0.115,0,"17","TOMM40"
0,0.267803494348271,0.401,0.154,0,"17","CHCHD3"
0,0.653827324665516,0.341,0.094,0,"17","DCTPP1"
0,0.250487154666764,0.407,0.16,0,"17","CCAR1"
0,0.721586399263811,0.338,0.092,0,"17","CEP63"
0,0.767164801485029,0.333,0.087,0,"17","POR"
0,1.52230384854402,0.3,0.054,0,"17","CMPK2"
0,1.14417269848608,0.308,0.062,0,"17","RRM2B"
0,0.946236366404703,0.317,0.071,0,"17","OTUD1"
0,0.348240710793879,0.365,0.119,0,"17","MSRB1"
0,0.784064000608296,0.319,0.073,0,"17","RNF24"
0,0.539893725705493,0.331,0.086,0,"17","TIMP2"
0,0.270888891843218,0.41,0.165,0,"17","C12orf10"
0,0.616228340145205,0.34,0.096,0,"17","YWHAG"
0,2.6781545628953,0.268,0.024,0,"17","CTD-2006K23.1"
0,1.19748806639013,0.374,0.13,0,"17","AREG"
0,0.256957664353745,0.378,0.134,0,"17","USP10"
0,0.259520488374655,0.398,0.155,0,"17","TMED3"
0,0.338108564525102,0.383,0.14,0,"17","ST8SIA4"
0,0.267052363646076,0.373,0.13,0,"17","MRPL13"
0,0.902981244908373,0.326,0.083,0,"17","RXRA"
0,1.25413206248706,0.305,0.062,0,"17","LMO2"
0,0.364544030229203,0.364,0.121,0,"17","TRPV2"
0,0.48767724165375,0.983,0.74,0,"17","YWHAB"
0,0.837500161059342,0.331,0.089,0,"17","IKBIP"
0,0.261334684129683,0.403,0.161,0,"17","FKBP3"
0,1.1577362573181,0.305,0.063,0,"17","BCL6"
0,0.405936504515801,0.368,0.126,0,"17","OGDH"
0,1.66392603141312,0.284,0.042,0,"17","SERPINB8"
0,0.731322433216143,0.335,0.094,0,"17","SERTAD2"
0,0.450436248750929,0.333,0.092,0,"17","ASCL2"
0,0.406505509771062,0.378,0.137,0,"17","TPD52L2"
0,0.544093870387622,0.349,0.108,0,"17","LILRB1"
0,1.83888220457665,0.279,0.039,0,"17","HBEGF"
0,2.24674892926076,0.265,0.025,0,"17","CD300LB"
0,0.461701549538878,0.352,0.112,0,"17","LAMTOR3"
0,0.408132148606024,0.35,0.11,0,"17","COMMD10"
0,0.594861309732316,0.351,0.111,0,"17","CACUL1"
0,1.00613579485824,0.312,0.072,0,"17","ROGDI"
0,0.510029413845323,0.352,0.112,0,"17","ICT1"
0,1.24061034879098,0.284,0.045,0,"17","BCL11A"
0,1.41686131108945,0.288,0.049,0,"17","WDR41"
0,3.25094338227561,0.256,0.017,0,"17","EMP1"
0,0.31674475007367,0.347,0.108,0,"17","CMIP"
0,0.74992936762183,0.332,0.094,0,"17","C5orf15"
0,0.284404230308005,0.366,0.128,0,"17","MAP7D1"
0,0.503204908632289,0.35,0.112,0,"17","C14orf159"
0,0.398732029307889,0.365,0.127,0,"17","CSNK2A1"
0,1.51929095430593,0.28,0.043,0,"17","IL1RN"
0,2.25268438475503,0.263,0.026,0,"17","SPINT1"
0,0.600348102176196,0.337,0.1,0,"17","CCDC47"
0,1.02132481731044,0.3,0.063,0,"17","TRIB1"
0,1.20968171831457,0.291,0.054,0,"17","ATPAF2"
0,0.705673263173456,0.322,0.086,0,"17","MEF2D"
0,0.63157881056768,0.333,0.097,0,"17","COPS7A"
0,0.846767315688192,0.312,0.076,0,"17","FH"
0,0.843223606199794,0.316,0.08,0,"17","MEMO1"
0,1.44240185063132,0.284,0.048,0,"17","ENTPD1"
0,1.35414995578818,0.289,0.053,0,"17","CIDEB"
0,1.63561301437297,0.28,0.045,0,"17","STK38L"
0,1.55315191797364,0.276,0.041,0,"17","PLAGL1"
0,0.753305049381837,0.323,0.088,0,"17","PIGS"
0,0.829676129419085,0.308,0.073,0,"17","GM2A"
0,1.17306371787293,0.294,0.059,0,"17","CREB5"
0,0.290735047736696,0.967,0.732,0,"17","EIF3F"
0,0.447854123121524,0.347,0.112,0,"17","RABGGTA"
0,0.300631047729257,0.373,0.138,0,"17","RTCB"
0,0.288255493908331,0.377,0.143,0,"17","OVCA2"
0,0.38963833940942,0.356,0.122,0,"17","BOD1L1"
0,1.29283340578443,0.284,0.05,0,"17","TFEB"
0,1.17117923023712,0.295,0.061,0,"17","DENND1A"
0,0.372119733452366,0.354,0.121,0,"17","PSMD1"
0,0.829329132472295,0.308,0.075,0,"17","DENND3"
0,0.329871451182034,0.366,0.133,0,"17","ACTR1A"
0,0.570574426064833,0.337,0.105,0,"17","EMC8"
0,0.705816898066826,0.319,0.087,0,"17","LPGAT1"
0,0.536594952063305,0.326,0.094,0,"17","XPNPEP1"
0,0.350749455678107,0.365,0.133,0,"17","SMIM4"
0,0.456443040462699,0.352,0.12,0,"17","ATP6V1D"
0,0.970246065044258,0.313,0.081,0,"17","RNU12"
0,0.53291090190936,0.342,0.111,0,"17","GGCT"
0,0.473498482188043,0.332,0.101,0,"17","PNPLA6"
0,0.462130836769388,0.34,0.11,0,"17","SMC1A"
0,1.80484921060606,0.26,0.03,0,"17","PPP1R14A"
0,0.838653257596616,0.31,0.08,0,"17","RFX5"
0,0.453812609634361,0.349,0.119,0,"17","MAP3K2"
0,0.305463803343101,0.354,0.124,0,"17","IREB2"
0,0.879831990331724,0.314,0.084,0,"17","NUBP1"
0,0.833969176552001,0.309,0.079,0,"17","SPATA20"
0,0.262330647249092,0.363,0.133,0,"17","ME2"
0,0.375797409058915,0.342,0.113,0,"17","DHRSX"
0,0.812883176521952,0.317,0.088,0,"17","EFCAB2"
0,1.1266209142217,0.289,0.06,0,"17","TFEC"
0,0.460986607779583,0.332,0.104,0,"17","TIMM50"
0,1.89903213153421,0.265,0.037,0,"17","ASGR2"
0,0.904130246431823,0.29,0.062,0,"17","SPNS3"
0,0.932894491019862,0.296,0.068,0,"17","PACSIN2"
0,0.503905898709488,0.332,0.105,0,"17","EDEM2"
0,0.625210737558815,0.321,0.094,0,"17","SLC25A24"
0,0.562425906124274,0.316,0.089,0,"17","HNMT"
0,0.253621180623935,0.372,0.145,0,"17","SSRP1"
0,1.74716909186578,0.261,0.034,0,"17","C10orf128"
0,0.281686314011421,0.359,0.132,0,"17","PRKAR2A"
0,0.433835846115903,0.35,0.123,0,"17","DNAJB12"
0,1.34091362514055,0.276,0.05,0,"17","PGM2"
0,0.662672706976087,0.328,0.102,0,"17","CECR5"
0,0.614166537803547,0.308,0.082,0,"17","MAP3K13"
0,0.664810760186239,0.331,0.106,0,"17","ZDHHC7"
0,0.514770471010984,0.319,0.094,0,"17","FAR1"
0,0.945322929937453,0.296,0.071,0,"17","MIR22HG"
0,0.890172044346334,0.305,0.08,0,"17","NKIRAS2"
0,0.840445190646615,0.289,0.064,0,"17","METRNL"
0,0.330744726651688,0.338,0.114,0,"17","AIM1"
0,1.46045279676161,0.274,0.05,0,"17","STAC3"
0,1.42963551523899,0.27,0.046,0,"17","RARA-AS1"
0,0.448066405887207,0.336,0.112,0,"17","JMJD6"
0,0.431864103394447,0.336,0.112,0,"17","NFIC"
0,0.645559567046903,0.321,0.097,0,"17","HEBP2"
0,0.589887201384025,0.323,0.099,0,"17","MRPL45"
0,1.22002351155674,0.265,0.041,0,"17","TST"
0,0.323232287481823,0.344,0.12,0,"17","AFTPH"
0,0.732618751473321,0.302,0.078,0,"17","BAZ2B"
0,0.341643716578785,0.321,0.098,0,"17","NENF"
0,2.1258987540172,0.258,0.035,0,"17","RNASE2"
0,1.51304919153706,0.999,0.776,0,"17","S100A10"
0,0.708415158208717,0.304,0.081,0,"17","DENND1B"
0,0.25233458090289,0.358,0.135,0,"17","USP22"
0,0.437453223366288,0.328,0.106,0,"17","MED13L"
0,2.08346249551428,0.251,0.029,0,"17","CBFA2T3"
0,0.571661243028928,0.321,0.099,0,"17","TXNL4A"
0,0.618545886444963,0.991,0.769,0,"17","TAGLN2"
0,0.81015107240167,0.3,0.078,0,"17","ITPK1"
0,0.537893477114874,0.328,0.107,0,"17","PTEN"
0,0.353018262096523,0.319,0.098,0,"17","PSTPIP2"
0,0.758720264046072,0.995,0.774,0,"17","S100A4"
0,0.734915262089322,0.304,0.083,0,"17","SUSD6"
0,1.43943593758324,0.268,0.048,0,"17","TIGAR"
0,0.584463271724847,0.326,0.106,0,"17","LRP1"
0,0.604080416831551,0.31,0.09,0,"17","DDX49"
0,0.397336416927066,0.317,0.097,0,"17","SYMPK"
0,0.492420572433649,0.321,0.101,0,"17","ALDH16A1"
0,0.632360980930493,0.293,0.073,0,"17","VIM-AS1"
0,0.253368993592383,0.36,0.14,0,"17","LRRC59"
0,0.375632604159289,0.335,0.116,0,"17","ALG3"
0,0.499691759193022,0.323,0.104,0,"17","ATP13A1"
0,0.520655016600512,0.317,0.098,0,"17","TIMM23"
0,0.649704661352881,0.294,0.075,0,"17","HADH"
0,0.294699245320753,0.355,0.136,0,"17","KLHDC3"
0,0.691683683248387,0.302,0.083,0,"17","PHACTR2"
0,0.380383222850379,0.342,0.124,0,"17","IARS2"
0,1.06268169109653,0.279,0.061,0,"17","AIG1"
0,0.293512579118063,0.327,0.109,0,"17","GSAP"
0,0.372292191232062,0.316,0.098,0,"17","ABHD12"
0,0.485865244496024,0.31,0.092,0,"17","ISOC2"
0,0.265232956232782,0.971,0.753,0,"17","COX6A1"
0,1.36895339181454,0.261,0.044,0,"17","DOCK5"
0,0.352588198078996,0.335,0.118,0,"17","PAFAH1B3"
0,0.747615430900898,0.305,0.088,0,"17","SLC43A2"
0,0.660700751734087,0.295,0.078,0,"17","SNAPC2"
0,0.55622487748307,0.314,0.098,0,"17","MED8"
0,1.56437378852603,0.258,0.042,0,"17","FGD4"
0,0.762727122629697,0.291,0.075,0,"17","TBC1D7"
0,0.281873110129391,0.347,0.131,0,"17","PYM1"
0,0.652550799366252,0.299,0.083,0,"17","OGFOD3"
0,0.28856844572274,0.335,0.12,0,"17","PDLIM5"
0,0.416523236976523,0.328,0.113,0,"17","PNPLA8"
0,0.61631394683504,0.307,0.092,0,"17","RNF135"
0,0.856907653134916,0.279,0.066,0,"17","ARRB1"
0,0.507638248341053,0.304,0.091,0,"17","RFWD2"
0,0.545684725640047,0.302,0.089,0,"17","KDM7A"
0,0.336979334776748,0.314,0.101,0,"17","CCNB1IP1"
0,0.437932470840236,0.31,0.097,0,"17","MAP2K2"
0,0.286726654981658,0.33,0.118,0,"17","ZDHHC3"
0,0.257413416078075,0.333,0.121,0,"17","POP4"
0,0.478860100161046,0.303,0.091,0,"17","EBNA1BP2"
0,0.530028222497976,0.305,0.093,0,"17","LYRM4"
0,0.607360485450495,0.302,0.09,0,"17","NAGPA"
0,0.364103393548823,0.322,0.111,0,"17","AGPAT2"
0,0.408367518601292,0.321,0.11,0,"17","ASPSCR1"
0,1.60127215834546,0.252,0.041,0,"17","SIGLEC9"
0,1.2433086143723,0.262,0.052,0,"17","DNASE1L1"
0,0.276092835156984,0.326,0.116,0,"17","LILRA5"
0,0.266000393256715,0.332,0.122,0,"17","EP300"
0,0.595295292079899,0.288,0.078,0,"17","SLC25A13"
0,1.38662159367937,0.252,0.043,0,"17","SLC25A33"
0,0.397585371873152,0.314,0.105,0,"17","KCTD20"
0,0.879766314442797,0.275,0.066,0,"17","TNFRSF10B"
0,0.42684595205831,0.314,0.105,0,"17","OAZ2"
0,0.447647211951426,0.307,0.098,0,"17","CBL"
0,0.64505084167312,0.288,0.079,0,"17","SUMF1"
0,0.89261396728153,0.272,0.064,0,"17","LDLRAD4"
0,0.472734803979144,0.3,0.092,0,"17","NSMAF"
0,0.774766891114203,0.276,0.069,0,"17","CHD1L"
0,0.353710570384533,0.323,0.116,0,"17","CTNNBL1"
0,0.535529358816043,0.296,0.089,0,"17","TYW3"
0,0.695059334341241,0.996,0.789,0,"17","ZFP36"
0,0.809796519485322,0.279,0.073,0,"17","ITGA5"
0,0.345461968282199,0.277,0.071,0,"17","TCF4"
0,0.533094314150438,0.305,0.099,0,"17","HCFC1"
0,0.642059438600259,0.296,0.09,0,"17","KIAA0100"
0,0.311624732386357,0.345,0.139,0,"17","COQ7"
0,1.15709046363192,0.251,0.046,0,"17","TREM1"
0,0.98987759631095,0.268,0.063,0,"17","CDK5"
0,0.832275545551808,0.265,0.06,0,"17","SGK3"
0,0.312276458286706,0.308,0.103,0,"17","KDSR"
0,0.4443949689259,0.294,0.089,0,"17","ABHD16A"
0,0.836506485303823,0.272,0.068,0,"17","DIAPH2"
0,0.697167368216818,0.275,0.071,0,"17","TCEAL4"
0,0.345795613778366,0.309,0.105,0,"17","LHPP"
0,1.10588238121219,0.256,0.052,0,"17","ACSS2"
0,0.331588432636886,0.318,0.114,0,"17","USF2"
0,0.790155237369419,0.277,0.073,0,"17","HSPBP1"
0,0.487375148350024,0.296,0.092,0,"17","EHBP1L1"
0,0.254648479160288,0.328,0.125,0,"17","SEPHS2"
0,0.880769406112634,0.991,0.788,0,"17","YBX1"
0,0.591788559548232,0.288,0.085,0,"17","CPT1A"
0,0.332962403222616,0.284,0.081,0,"17","TAX1BP3"
0,0.772628954744736,0.27,0.068,0,"17","CEP170"
0,0.279800249168014,0.326,0.124,0,"17","KRCC1"
0,1.14836522159486,0.256,0.054,0,"17","C3orf58"
0,0.804967764166684,0.268,0.067,0,"17","MTHFR"
0,0.265944027144535,0.321,0.12,0,"17","ARHGEF2"
0,0.258672511565178,0.31,0.109,0,"17","DLD"
0,0.386945713323898,0.305,0.104,0,"17","MARS"
0,0.714774255125806,0.272,0.071,0,"17","ADGRE2"
0,0.802255261697476,0.272,0.072,0,"17","SIL1"
0,0.561315182601193,0.28,0.08,0,"17","JARID2"
0,0.379572835932931,0.303,0.103,0,"17","SNF8"
0,0.291369959789505,0.365,0.165,0,"17","IFI44L"
0,0.367547467502042,0.299,0.099,0,"17","RALB"
0,0.603071452415583,0.288,0.088,0,"17","AP3D1"
0,0.900303377343395,0.26,0.061,0,"17","RP2"
0,0.376029597679351,0.295,0.096,0,"17","EFTUD2"
0,0.622351598766814,0.284,0.085,0,"17","NUP62"
0,0.291816209430148,0.31,0.112,0,"17","MGRN1"
0,0.393250821161638,0.305,0.107,0,"17","STAT5A"
0,0.804112348424117,0.256,0.059,0,"17","BICD2"
0,0.296332529650718,0.307,0.11,0,"17","PTGES2"
0,0.489962775064744,0.31,0.113,0,"17","OAS2"
0,0.811832353645872,0.262,0.066,0,"17","PTAFR"
0,0.583597468388039,0.277,0.081,0,"17","QSOX1"
0,0.284461122137127,0.31,0.114,0,"17","SMARCC1"
0,0.610960749059662,0.279,0.083,0,"17","FKBP15"
0,0.305541800676823,0.313,0.117,0,"17","AFG3L2"
0,0.432342419800516,0.293,0.097,0,"17","SLC35A4"
0,0.781179880345747,0.261,0.066,0,"17","EDEM1"
0,0.320562016853797,0.303,0.108,0,"17","UBE2R2"
0,1.06587948859395,0.991,0.796,0,"17","GABARAP"
0,0.730649424973334,0.254,0.06,0,"17","RP6-159A1.4"
0,0.680359322622427,0.267,0.073,0,"17","ACSL4"
0,0.800643042046334,0.26,0.066,0,"17","RFK"
0,0.306785053763784,0.298,0.104,0,"17","MAN1B1"
0,0.328318451398941,0.296,0.102,0,"17","SCYL1"
0,0.926892784372832,0.252,0.058,0,"17","RCOR1"
0,0.746350442430759,0.258,0.065,0,"17","MAGEF1"
0,0.344205535776513,0.305,0.112,0,"17","BCL2L13"
0,0.544231530007477,0.992,0.799,0,"17","ARPC2"
0,0.353958279132836,0.987,0.794,0,"17","RHOA"
0,1.04317707810283,0.252,0.06,0,"17","IL18BP"
0,0.490235786556147,0.295,0.103,0,"17","MLXIP"
0,0.263077700987384,0.317,0.125,0,"17","SNAP29"
0,0.267045718535379,0.285,0.093,0,"17","TRAP1"
0,0.633376828395813,0.271,0.08,0,"17","SLC27A3"
0,0.580805077402005,0.271,0.08,0,"17","GPBAR1"
0,0.38140420010126,0.295,0.104,0,"17","ARMC10"
0,0.322309352574674,0.293,0.102,0,"17","PDHA1"
0,0.272365367710791,0.296,0.105,0,"17","OAT"
0,0.792679838506032,0.257,0.066,0,"17","ORAI3"
0,0.27480421157106,0.289,0.098,0,"17","TBC1D9B"
0,0.327738357859445,0.286,0.095,0,"17","PPP2R4"
0,0.389523600067674,0.282,0.091,0,"17","SCFD1"
0,0.37510079594961,0.304,0.114,0,"17","ECSIT"
0,0.791375325682141,0.254,0.064,0,"17","AGPAT3"
0,0.517178847775697,0.284,0.094,0,"17","SORBS3"
0,0.380723592145553,0.285,0.095,0,"17","SPTSSA"
0,0.304523440872106,0.312,0.123,0,"17","PLK3"
0,0.661284584061611,0.258,0.069,0,"17","STX18"
0,0.426952258997293,0.29,0.101,0,"17","GLA"
0,0.411837392723327,0.277,0.089,0,"17","EIF3B"
0,0.42499388247709,0.279,0.091,0,"17","SPAG9"
0,0.477213387308733,0.281,0.093,0,"17","PANK2"
0,0.474370604483602,0.272,0.084,0,"17","HIPK3"
0,0.822543530104657,0.252,0.064,0,"17","FAM65A"
0,0.342666765518175,0.284,0.096,0,"17","GRIPAP1"
0,0.374328154103509,0.282,0.094,0,"17","CHID1"
0,0.433526603425162,0.275,0.088,0,"17","BTBD1"
0,0.575476128155794,0.262,0.075,0,"17","HHEX"
0,0.278821057847402,0.288,0.101,0,"17","HDGF"
0,0.552740810791141,0.272,0.086,0,"17","NIT1"
0,0.356768587615531,0.281,0.095,0,"17","PAPSS1"
0,0.418016037512421,0.276,0.09,0,"17","MRPS27"
0,0.380751953907317,0.282,0.096,0,"17","CINP"
0,0.29703665508316,0.277,0.092,0,"17","C2orf68"
0,0.279798817918966,0.289,0.104,0,"17","DENND4B"
0,0.611220484211976,0.262,0.077,0,"17","NCOR2"
0,0.492199574570373,0.992,0.807,0,"17","ALDOA"
0,0.28129798246257,0.277,0.093,0,"17","PTS"
0,0.341318743156836,0.276,0.092,0,"17","CSGALNACT2"
0,0.451793859261143,0.272,0.088,0,"17","E2F4"
0,0.523850807082648,0.268,0.084,0,"17","PES1"
0,0.258406531927489,0.276,0.093,0,"17","CPQ"
0,0.400038754452128,0.274,0.091,0,"17","MPDU1"
0,0.589298247228617,0.262,0.079,0,"17","EI24"
0,0.561862043418196,0.258,0.075,0,"17","DPM1"
0,0.36413789271296,0.27,0.088,0,"17","SRM"
0,0.279541130458961,0.275,0.093,0,"17","WAC-AS1"
0,0.392485592922106,0.27,0.088,0,"17","GTF2F2"
0,0.314032296221344,0.28,0.098,0,"17","POLDIP3"
0,0.327016558508614,0.265,0.083,0,"17","ADAM17"
0,0.250280317813638,0.276,0.095,0,"17","RMDN1"
0,0.285006258017408,0.281,0.1,0,"17","C14orf119"
0,0.542759272731048,0.254,0.073,0,"17","SOX4"
0,0.39450524496735,0.272,0.092,0,"17","AP1S1"
0,0.272584089647522,0.279,0.099,0,"17","NOLC1"
0,0.694442721152307,0.263,0.083,0,"17","NEK1"
0,0.535553902983314,0.26,0.08,0,"17","ELMSAN1"
0,0.267190787888501,0.276,0.097,0,"17","CSNK1G2"
0,0.595055673229477,0.26,0.081,0,"17","REEP4"
0,0.338888931960343,0.262,0.083,0,"17","NFKBID"
0,0.314875085799508,0.284,0.105,0,"17","CH507-9B2.3"
0,0.338711540081175,0.277,0.099,0,"17","MRPS22"
0,0.458331155118648,0.254,0.076,0,"17","ERAL1"
0,0.327856150403362,0.27,0.093,0,"17","GMDS"
0,0.336437411994835,0.261,0.085,0,"17","SLC25A20"
0,0.2709990446735,0.272,0.097,0,"17","TMEM70"
0,0.432603709120576,0.263,0.088,0,"17","BRD3"
0,0.522004619170864,0.252,0.077,0,"17","PSEN1"
